time,SC_AACGM_LAT_deg,SC_AACGM_LTIME_hr,ELE_TOTAL_ENERGY_FLUX_erg_per_cm2_s,ELE_TOTAL_COUNTS_#_per_cm2_s
2013-03-17 00:30:00,90.0,19.2,0.000657204887829721,162419.828125
2013-03-17 00:30:00,90.0,19.45263157894737,0.0006549948011524975,161836.5
2013-03-17 00:30:00,90.0,19.705263157894738,0.0006536671426147223,161375.171875
2013-03-17 00:30:00,90.0,19.957894736842107,0.000636081793345511,162222.53125
2013-03-17 00:30:00,90.0,20.210526315789473,0.0006066635833121836,163639.359375
2013-03-17 00:30:00,90.0,20.46315789473684,0.0005967881297692657,161461.640625
2013-03-17 00:30:00,90.0,20.71578947368421,0.0005945513839833438,160068.796875
2013-03-17 00:30:00,90.0,20.96842105263158,0.000596226193010807,162142.578125
2013-03-17 00:30:00,90.0,21.22105263157895,0.0005945382872596383,165401.625
2013-03-17 00:30:00,90.0,21.473684210526315,0.0005971866194158792,168225.421875
2013-03-17 00:30:00,90.0,21.726315789473684,0.0005995939718559384,169944.703125
2013-03-17 00:30:00,90.0,21.978947368421053,0.0005950124468654394,171191.390625
2013-03-17 00:30:00,90.0,22.231578947368423,0.0005899086245335639,172785.921875
2013-03-17 00:30:00,90.0,22.484210526315792,0.0005863493424840271,174266.671875
2013-03-17 00:30:00,90.0,22.736842105263158,0.0005862205871380866,175632.59375
2013-03-17 00:30:00,90.0,22.989473684210527,0.0005869431770406663,176965.125
2013-03-17 00:30:00,90.0,23.242105263157896,0.000587688700761646,178130.46875
2013-03-17 00:30:00,90.0,23.494736842105265,0.0005888021551072598,179273.953125
2013-03-17 00:30:00,90.0,23.74736842105263,0.0005900264950469136,180662.46875
2013-03-17 00:30:00,90.0,24.0,0.0005873583722859621,182651.984375
2013-03-17 00:30:00,89.49438202247191,0.0,0.0005599168362095952,181409.046875
2013-03-17 00:30:00,89.49438202247191,0.25263157894736843,0.0005591416265815496,185595.375
2013-03-17 00:30:00,89.49438202247191,0.5052631578947369,0.0005600066506303847,190197.34375
2013-03-17 00:30:00,89.49438202247191,0.7578947368421053,0.0005645317723974586,194459.390625
2013-03-17 00:30:00,89.49438202247191,1.0105263157894737,0.0005709322285838425,198156.828125
2013-03-17 00:30:00,89.49438202247191,1.263157894736842,0.0005782591761089861,201248.859375
2013-03-17 00:30:00,89.49438202247191,1.5157894736842106,0.0005864910199306905,202740.765625
2013-03-17 00:30:00,89.49438202247191,1.7684210526315791,0.0005961895221844316,203404.984375
2013-03-17 00:30:00,89.49438202247191,2.0210526315789474,0.0006148256361484528,203422.84375
2013-03-17 00:30:00,89.49438202247191,2.2736842105263158,0.0006334515055641532,204066.65625
2013-03-17 00:30:00,89.49438202247191,2.526315789473684,0.0006410977803170681,204129.859375
2013-03-17 00:30:00,89.49438202247191,2.778947368421053,0.0006484944024123251,203366.125
2013-03-17 00:30:00,89.49438202247191,3.031578947368421,0.0006548222154378891,198749.0625
2013-03-17 00:30:00,89.49438202247191,3.2842105263157895,0.0006407726323232055,193289.265625
2013-03-17 00:30:00,89.49438202247191,3.5368421052631582,0.0006273467442952096,191452.546875
2013-03-17 00:30:00,89.49438202247191,3.7894736842105265,0.0006423110025934875,187884.53125
2013-03-17 00:30:00,89.49438202247191,4.042105263157895,0.0006716619245707989,185146.171875
2013-03-17 00:30:00,89.49438202247191,4.294736842105263,0.0006902551394887269,182924.328125
2013-03-17 00:30:00,89.49438202247191,4.5473684210526315,0.0007083809468895197,180223.4375
2013-03-17 00:30:00,89.49438202247191,4.8,0.0007305801846086979,178250.203125
2013-03-17 00:30:00,89.49438202247191,5.052631578947368,0.0007562117534689605,179773.234375
2013-03-17 00:30:00,89.49438202247191,5.305263157894737,0.0007827632362022996,181840.984375
2013-03-17 00:30:00,89.49438202247191,5.557894736842106,0.0008009261800907552,186933.6875
2013-03-17 00:30:00,89.49438202247191,5.810526315789474,0.0008143674349412322,192087.796875
2013-03-17 00:30:00,89.49438202247191,6.063157894736842,0.0008211499080061913,197637.96875
2013-03-17 00:30:00,89.49438202247191,6.315789473684211,0.000826446630526334,203670.46875
2013-03-17 00:30:00,89.49438202247191,6.568421052631579,0.0008309487020596862,211583.5625
2013-03-17 00:30:00,89.49438202247191,6.821052631578947,0.0008425537380389869,220376.34375
2013-03-17 00:30:00,89.49438202247191,7.0736842105263165,0.0008552387007512152,230788.203125
2013-03-17 00:30:00,89.49438202247191,7.326315789473685,0.0008631193195469677,243318.53125
2013-03-17 00:30:00,89.49438202247191,7.578947368421053,0.0008745743543840945,256284.5625
2013-03-17 00:30:00,89.49438202247191,7.831578947368421,0.0008862513350322843,268740.0
2013-03-17 00:30:00,89.49438202247191,8.08421052631579,0.0008970376802608371,284305.625
2013-03-17 00:30:00,89.49438202247191,8.336842105263159,0.0008984057931229472,302411.0
2013-03-17 00:30:00,89.49438202247191,8.589473684210526,0.0008976484532468021,316868.375
2013-03-17 00:30:00,89.49438202247191,8.842105263157896,0.0008997146505862474,330454.15625
2013-03-17 00:30:00,89.49438202247191,9.094736842105263,0.0009016747935675085,336176.25
2013-03-17 00:30:00,89.49438202247191,9.347368421052632,0.0009107949445024133,338369.96875
2013-03-17 00:30:00,89.49438202247191,9.6,0.0009212243603542447,339798.125
2013-03-17 00:30:00,89.49438202247191,9.852631578947369,0.0009415284730494022,338139.71875
2013-03-17 00:30:00,89.49438202247191,10.105263157894736,0.0009591642301529646,335048.65625
2013-03-17 00:30:00,89.49438202247191,10.357894736842105,0.0009756337385624647,336629.8125
2013-03-17 00:30:00,89.49438202247191,10.610526315789475,0.0009955269051715732,341103.78125
2013-03-17 00:30:00,89.49438202247191,10.863157894736842,0.0010097097838297486,342272.03125
2013-03-17 00:30:00,89.49438202247191,11.115789473684211,0.0010222680866718292,340686.84375
2013-03-17 00:30:00,89.49438202247191,11.368421052631579,0.0010322361486032605,338707.09375
2013-03-17 00:30:00,89.49438202247191,11.621052631578948,0.0010423817439004779,335015.59375
2013-03-17 00:30:00,89.49438202247191,11.873684210526315,0.0010482510551810265,330006.75
2013-03-17 00:30:00,89.49438202247191,12.126315789473685,0.0010499211493879557,324433.09375
2013-03-17 00:30:00,89.49438202247191,12.378947368421054,0.0010448290267959237,316878.4375
2013-03-17 00:30:00,89.49438202247191,12.631578947368421,0.0010358873987570405,306671.84375
2013-03-17 00:30:00,89.49438202247191,12.88421052631579,0.0010248888283967972,297671.21875
2013-03-17 00:30:00,89.49438202247191,13.136842105263158,0.0010095678735524416,287685.625
2013-03-17 00:30:00,89.49438202247191,13.389473684210527,0.0009874971583485603,277461.375
2013-03-17 00:30:00,89.49438202247191,13.642105263157895,0.0009632252622395754,270771.5
2013-03-17 00:30:00,89.49438202247191,13.894736842105264,0.0009306505671702325,266108.28125
2013-03-17 00:30:00,89.49438202247191,14.147368421052633,0.0009041511220857501,261265.390625
2013-03-17 00:30:00,89.49438202247191,14.4,0.0008830653969198465,257227.265625
2013-03-17 00:30:00,89.49438202247191,14.65263157894737,0.000872422126121819,250323.96875
2013-03-17 00:30:00,89.49438202247191,14.905263157894737,0.0008563738083466887,242157.078125
2013-03-17 00:30:00,89.49438202247191,15.157894736842106,0.0008285380899906158,225778.25
2013-03-17 00:30:00,89.49438202247191,15.410526315789474,0.000801635324023664,204783.78125
2013-03-17 00:30:00,89.49438202247191,15.663157894736843,0.0007847011438570917,195249.265625
2013-03-17 00:30:00,89.49438202247191,15.91578947368421,0.0007758138817735016,188444.609375
2013-03-17 00:30:00,89.49438202247191,16.16842105263158,0.0007665693410672247,182833.96875
2013-03-17 00:30:00,89.49438202247191,16.42105263157895,0.00075383426155895,178454.25
2013-03-17 00:30:00,89.49438202247191,16.673684210526318,0.0007355656125582755,174729.9375
2013-03-17 00:30:00,89.49438202247191,16.926315789473684,0.0007179604144766927,171020.0625
2013-03-17 00:30:00,89.49438202247191,17.178947368421053,0.0007075538160279393,168206.765625
2013-03-17 00:30:00,89.49438202247191,17.431578947368422,0.0006988816894590855,166193.484375
2013-03-17 00:30:00,89.49438202247191,17.68421052631579,0.0006906160269863904,164843.59375
2013-03-17 00:30:00,89.49438202247191,17.936842105263157,0.0006826924509368837,163670.796875
2013-03-17 00:30:00,89.49438202247191,18.189473684210526,0.000675157702062279,162557.203125
2013-03-17 00:30:00,89.49438202247191,18.442105263157895,0.000667817541398108,161924.296875
2013-03-17 00:30:00,89.49438202247191,18.694736842105264,0.0006598135223612189,162131.546875
2013-03-17 00:30:00,89.49438202247191,18.947368421052634,0.0006545390351675451,162384.703125
2013-03-17 00:30:00,89.49438202247191,19.2,0.0006521373288705945,162522.9375
2013-03-17 00:30:00,89.49438202247191,19.45263157894737,0.0006502469768747687,162119.625
2013-03-17 00:30:00,89.49438202247191,19.705263157894738,0.000648483051918447,161602.640625
2013-03-17 00:30:00,89.49438202247191,19.957894736842107,0.0006485229241661727,162638.078125
2013-03-17 00:30:00,89.49438202247191,20.210526315789473,0.000629953108727932,163573.609375
2013-03-17 00:30:00,89.49438202247191,20.46315789473684,0.0006044229958206415,161243.03125
2013-03-17 00:30:00,89.49438202247191,20.71578947368421,0.0005967776523903012,160174.796875
2013-03-17 00:30:00,89.49438202247191,20.96842105263158,0.0005949953920207918,162282.75
2013-03-17 00:30:00,89.49438202247191,21.22105263157895,0.0005922280834056437,165836.78125
2013-03-17 00:30:00,89.49438202247191,21.473684210526315,0.0005908005405217409,167566.03125
2013-03-17 00:30:00,89.49438202247191,21.726315789473684,0.0005913963541388512,167902.6875
2013-03-17 00:30:00,89.49438202247191,21.978947368421053,0.0005871585453860462,169326.53125
2013-03-17 00:30:00,89.49438202247191,22.231578947368423,0.0005832377937622368,170950.234375
2013-03-17 00:30:00,89.49438202247191,22.484210526315792,0.000578100502025336,172453.109375
2013-03-17 00:30:00,89.49438202247191,22.736842105263158,0.0005700803594663739,173866.28125
2013-03-17 00:30:00,89.49438202247191,22.989473684210527,0.0005667763180099428,175165.203125
2013-03-17 00:30:00,89.49438202247191,23.242105263157896,0.0005675011198036373,176357.8125
2013-03-17 00:30:00,89.49438202247191,23.494736842105265,0.0005668547237291932,177530.0625
2013-03-17 00:30:00,89.49438202247191,23.74736842105263,0.0005623393808491528,179236.953125
2013-03-17 00:30:00,89.49438202247191,24.0,0.0005599168362095952,181408.84375
2013-03-17 00:30:00,88.98876404494382,0.0,0.0005354091408662498,181332.78125
2013-03-17 00:30:00,88.98876404494382,0.25263157894736843,0.0005383860552683473,186290.734375
2013-03-17 00:30:00,88.98876404494382,0.5052631578947369,0.0005424326518550515,191011.0
2013-03-17 00:30:00,88.98876404494382,0.7578947368421053,0.0005475571379065514,195329.671875
2013-03-17 00:30:00,88.98876404494382,1.0105263157894737,0.000553523248527199,199093.921875
2013-03-17 00:30:00,88.98876404494382,1.263157894736842,0.0005614522378891706,202237.640625
2013-03-17 00:30:00,88.98876404494382,1.5157894736842106,0.0005741356872022152,203587.296875
2013-03-17 00:30:00,88.98876404494382,1.7684210526315791,0.000589704024605453,204894.21875
2013-03-17 00:30:00,88.98876404494382,2.0210526315789474,0.000609213428106159,205803.28125
2013-03-17 00:30:00,88.98876404494382,2.2736842105263158,0.0006303197587840259,206729.546875
2013-03-17 00:30:00,88.98876404494382,2.526315789473684,0.0006406375905498862,207328.0625
2013-03-17 00:30:00,88.98876404494382,2.778947368421053,0.0006479464354924858,206719.109375
2013-03-17 00:30:00,88.98876404494382,3.031578947368421,0.0006511714309453964,203357.859375
2013-03-17 00:30:00,88.98876404494382,3.2842105263157895,0.0006375641096383333,198013.9375
2013-03-17 00:30:00,88.98876404494382,3.5368421052631582,0.0006314031197689474,195347.03125
2013-03-17 00:30:00,88.98876404494382,3.7894736842105265,0.000666633655782789,190133.234375
2013-03-17 00:30:00,88.98876404494382,4.042105263157895,0.0006849674391560256,186638.5625
2013-03-17 00:30:00,88.98876404494382,4.294736842105263,0.0007043062360025942,184175.015625
2013-03-17 00:30:00,88.98876404494382,4.5473684210526315,0.0007275990792550147,181117.890625
2013-03-17 00:30:00,88.98876404494382,4.8,0.0007550817099399865,180155.1875
2013-03-17 00:30:00,88.98876404494382,5.052631578947368,0.0007832790724933147,181761.140625
2013-03-17 00:30:00,88.98876404494382,5.305263157894737,0.0008027715375646949,183767.59375
2013-03-17 00:30:00,88.98876404494382,5.557894736842106,0.0008173055248335004,190245.15625
2013-03-17 00:30:00,88.98876404494382,5.810526315789474,0.0008269021636806428,195385.65625
2013-03-17 00:30:00,88.98876404494382,6.063157894736842,0.0008321465575136244,201481.65625
2013-03-17 00:30:00,88.98876404494382,6.315789473684211,0.000835346756502986,208245.1875
2013-03-17 00:30:00,88.98876404494382,6.568421052631579,0.0008426776039414108,216934.703125
2013-03-17 00:30:00,88.98876404494382,6.821052631578947,0.0008540563867427409,226657.5
2013-03-17 00:30:00,88.98876404494382,7.0736842105263165,0.0008641055319458246,239766.203125
2013-03-17 00:30:00,88.98876404494382,7.326315789473685,0.0008757023024372756,252024.96875
2013-03-17 00:30:00,88.98876404494382,7.578947368421053,0.0008880474488250911,264470.75
2013-03-17 00:30:00,88.98876404494382,7.831578947368421,0.0009002996957860887,277361.1875
2013-03-17 00:30:00,88.98876404494382,8.08421052631579,0.0009101871401071548,295407.71875
2013-03-17 00:30:00,88.98876404494382,8.336842105263159,0.0009112210245802999,314059.6875
2013-03-17 00:30:00,88.98876404494382,8.589473684210526,0.0009098653681576252,328321.125
2013-03-17 00:30:00,88.98876404494382,8.842105263157896,0.0009115372085943818,339212.125
2013-03-17 00:30:00,88.98876404494382,9.094736842105263,0.0009151151170954108,343081.71875
2013-03-17 00:30:00,88.98876404494382,9.347368421052632,0.0009256916819140315,347356.8125
2013-03-17 00:30:00,88.98876404494382,9.6,0.0009380470728501678,351490.21875
2013-03-17 00:30:00,88.98876404494382,9.852631578947369,0.0009587957174517214,350436.71875
2013-03-17 00:30:00,88.98876404494382,10.105263157894736,0.0009747087024152279,346183.78125
2013-03-17 00:30:00,88.98876404494382,10.357894736842105,0.0009913427056744695,347548.3125
2013-03-17 00:30:00,88.98876404494382,10.610526315789475,0.0010126563720405102,349479.5625
2013-03-17 00:30:00,88.98876404494382,10.863157894736842,0.001028335769660771,349547.90625
2013-03-17 00:30:00,88.98876404494382,11.115789473684211,0.0010424136416986585,347087.65625
2013-03-17 00:30:00,88.98876404494382,11.368421052631579,0.0010551168816164136,345369.8125
2013-03-17 00:30:00,88.98876404494382,11.621052631578948,0.0010629423195496202,341970.40625
2013-03-17 00:30:00,88.98876404494382,11.873684210526315,0.0010639510583132505,337726.375
2013-03-17 00:30:00,88.98876404494382,12.126315789473685,0.0010635353391990066,331992.84375
2013-03-17 00:30:00,88.98876404494382,12.378947368421054,0.0010624428978189826,324458.75
2013-03-17 00:30:00,88.98876404494382,12.631578947368421,0.0010535818291828036,314539.03125
2013-03-17 00:30:00,88.98876404494382,12.88421052631579,0.0010450241388753057,302684.03125
2013-03-17 00:30:00,88.98876404494382,13.136842105263158,0.001031950581818819,294284.0625
2013-03-17 00:30:00,88.98876404494382,13.389473684210527,0.0010160598903894424,284070.375
2013-03-17 00:30:00,88.98876404494382,13.642105263157895,0.0009919721633195877,275683.4375
2013-03-17 00:30:00,88.98876404494382,13.894736842105264,0.0009577897726558149,269642.03125
2013-03-17 00:30:00,88.98876404494382,14.147368421052633,0.0009256327175535262,264431.84375
2013-03-17 00:30:00,88.98876404494382,14.4,0.0009014332317747176,257379.53125
2013-03-17 00:30:00,88.98876404494382,14.65263157894737,0.0008874977356754243,250489.734375
2013-03-17 00:30:00,88.98876404494382,14.905263157894737,0.0008740751072764397,242186.84375
2013-03-17 00:30:00,88.98876404494382,15.157894736842106,0.0008413427276536822,230234.703125
2013-03-17 00:30:00,88.98876404494382,15.410526315789474,0.0008100264240056276,210667.9375
2013-03-17 00:30:00,88.98876404494382,15.663157894736843,0.0007892720750533044,198456.859375
2013-03-17 00:30:00,88.98876404494382,15.91578947368421,0.000775389838963747,191188.078125
2013-03-17 00:30:00,88.98876404494382,16.16842105263158,0.0007624847930856049,185425.09375
2013-03-17 00:30:00,88.98876404494382,16.42105263157895,0.0007485326495952904,180932.4375
2013-03-17 00:30:00,88.98876404494382,16.673684210526318,0.0007298426353372633,176316.765625
2013-03-17 00:30:00,88.98876404494382,16.926315789473684,0.0007131898310035467,172476.203125
2013-03-17 00:30:00,88.98876404494382,17.178947368421053,0.0007025838713161647,169407.0625
2013-03-17 00:30:00,88.98876404494382,17.431578947368422,0.0006944070919416845,167193.15625
2013-03-17 00:30:00,88.98876404494382,17.68421052631579,0.0006859744316898286,165754.125
2013-03-17 00:30:00,88.98876404494382,17.936842105263157,0.0006779819959774613,164574.859375
2013-03-17 00:30:00,88.98876404494382,18.189473684210526,0.0006704653496854007,163609.0
2013-03-17 00:30:00,88.98876404494382,18.442105263157895,0.0006633568555116653,162738.828125
2013-03-17 00:30:00,88.98876404494382,18.694736842105264,0.0006566581432707608,162450.6875
2013-03-17 00:30:00,88.98876404494382,18.947368421052634,0.0006504697375930846,162704.34375
2013-03-17 00:30:00,88.98876404494382,19.2,0.000641996564809233,162807.453125
2013-03-17 00:30:00,88.98876404494382,19.45263157894737,0.0006382084102369845,162403.25
2013-03-17 00:30:00,88.98876404494382,19.705263157894738,0.0006371749914251268,161838.453125
2013-03-17 00:30:00,88.98876404494382,19.957894736842107,0.0006381440325640142,162985.234375
2013-03-17 00:30:00,88.98876404494382,20.210526315789473,0.0006404659943655133,163673.3125
2013-03-17 00:30:00,88.98876404494382,20.46315789473684,0.0006198686314746737,161458.28125
2013-03-17 00:30:00,88.98876404494382,20.71578947368421,0.0005990477511659265,160594.4375
2013-03-17 00:30:00,88.98876404494382,20.96842105263158,0.0005957759567536414,162101.640625
2013-03-17 00:30:00,88.98876404494382,21.22105263157895,0.0005924531142227352,164595.828125
2013-03-17 00:30:00,88.98876404494382,21.473684210526315,0.0005884931888431311,165042.796875
2013-03-17 00:30:00,88.98876404494382,21.726315789473684,0.0005848730797879398,166121.609375
2013-03-17 00:30:00,88.98876404494382,21.978947368421053,0.0005807317211292684,167834.671875
2013-03-17 00:30:00,88.98876404494382,22.231578947368423,0.0005774762248620391,169444.0625
2013-03-17 00:30:00,88.98876404494382,22.484210526315792,0.0005709987017326057,170971.0625
2013-03-17 00:30:00,88.98876404494382,22.736842105263158,0.0005631364183500409,172397.828125
2013-03-17 00:30:00,88.98876404494382,22.989473684210527,0.0005566705367527902,173685.59375
2013-03-17 00:30:00,88.98876404494382,23.242105263157896,0.0005511568742804229,174882.515625
2013-03-17 00:30:00,88.98876404494382,23.494736842105265,0.0005414615734480321,176369.046875
2013-03-17 00:30:00,88.98876404494382,23.74736842105263,0.0005367723060771823,178434.453125
2013-03-17 00:30:00,88.98876404494382,24.0,0.0005354091408662498,181332.375
2013-03-17 00:30:00,88.48314606741573,0.0,0.0005265617510303855,182232.921875
2013-03-17 00:30:00,88.48314606741573,0.25263157894736843,0.000528303615283221,187400.375
2013-03-17 00:30:00,88.48314606741573,0.5052631578947369,0.0005327410763129592,192181.671875
2013-03-17 00:30:00,88.48314606741573,0.7578947368421053,0.0005388910649344325,196456.046875
2013-03-17 00:30:00,88.48314606741573,1.0105263157894737,0.0005466945003718138,200211.6875
2013-03-17 00:30:00,88.48314606741573,1.263157894736842,0.000556642422452569,202280.0625
2013-03-17 00:30:00,88.48314606741573,1.5157894736842106,0.0005687311640940607,204277.15625
2013-03-17 00:30:00,88.48314606741573,1.7684210526315791,0.000583307002671063,205687.171875
2013-03-17 00:30:00,88.48314606741573,2.0210526315789474,0.0006030098302289844,206484.109375
2013-03-17 00:30:00,88.48314606741573,2.2736842105263158,0.0006249159341678023,207255.46875
2013-03-17 00:30:00,88.48314606741573,2.526315789473684,0.0006368043250404298,208221.1875
2013-03-17 00:30:00,88.48314606741573,2.778947368421053,0.0006419557030312717,207718.359375
2013-03-17 00:30:00,88.48314606741573,3.031578947368421,0.0006429629866033792,206265.0
2013-03-17 00:30:00,88.48314606741573,3.2842105263157895,0.000632661918643862,200874.234375
2013-03-17 00:30:00,88.48314606741573,3.5368421052631582,0.000647558132186532,197758.859375
2013-03-17 00:30:00,88.48314606741573,3.7894736842105265,0.0006799665279686451,193391.15625
2013-03-17 00:30:00,88.48314606741573,4.042105263157895,0.000699357595294714,188680.421875
2013-03-17 00:30:00,88.48314606741573,4.294736842105263,0.0007234901422634721,186150.46875
2013-03-17 00:30:00,88.48314606741573,4.5473684210526315,0.0007489765412174165,183669.15625
2013-03-17 00:30:00,88.48314606741573,4.8,0.0007762723253108561,183766.78125
2013-03-17 00:30:00,88.48314606741573,5.052631578947368,0.0008026639115996659,184719.78125
2013-03-17 00:30:00,88.48314606741573,5.305263157894737,0.0008159838616847992,187416.4375
2013-03-17 00:30:00,88.48314606741573,5.557894736842106,0.0008245975477620959,194015.796875
2013-03-17 00:30:00,88.48314606741573,5.810526315789474,0.0008334375452250242,199715.0625
2013-03-17 00:30:00,88.48314606741573,6.063157894736842,0.0008374718599952757,206372.359375
2013-03-17 00:30:00,88.48314606741573,6.315789473684211,0.000841919390950352,213601.6875
2013-03-17 00:30:00,88.48314606741573,6.568421052631579,0.0008528382168151438,223658.34375
